customer_id,age,gender,income_bracket,region,household_size,tenure,payment_history,monthly_consumption,customer_satisfaction_score,complaints_last_year,churn_risk_score,flag_unsatisfied,treatment,effect,churn_prob,churned,post_intervention_satisfaction
1956,18.0,M,bajo,urbano,4,5.984194826644718,5,52.594310152800375,5.167627602191674,3,0.23855785726603757,0,0,0.3,0.23855785726603757,0,5.277023603776329
1957,77.65298240391992,F,bajo,urbano,1,9.802963139004575,1,69.63904502302088,4.367363206254959,1,0.456044504709307,0,0,0.3,0.456044504709307,1,4.150320101233396
1958,52.672681708792624,M,medio,urbano,1,5.277772118575812,0,50.93871067420581,6.457069470982273,1,0.06676645423671074,1,0,0.3,0.06676645423671074,0,6.50685863100326
1959,42.678866969549915,M,bajo,urbano,2,5.386048891289632,0,51.97703594488438,5.110254979396423,0,0.08135328414825044,1,1,0.3,0.056947298903775305,0,6.408125293890222
1960,39.34127199260456,F,alto,urbano,2,3.3877112287921505,0,61.75924583112447,5.431436114759531,1,0.08851625316600673,0,0,0.3,0.08851625316600673,0,5.5603015941420155
1961,43.42664889829188,M,bajo,urbano,2,4.307496919934831,0,59.382400422019856,4.709800013823776,1,0.19659085976296717,1,0,0.3,0.19659085976296717,0,5.191660188545518
1962,46.253469140552056,F,medio,urbano,5,12.335981796587873,0,62.873081111043994,4.8268939886470825,4,0.13989025752659756,0,0,0.3,0.13989025752659756,1,3.511300130807556
1963,47.74258703140068,F,alto,urbano,3,6.929645511748676,0,84.9473707575246,4.59593885392477,1,0.05070780724724045,0,1,0.3,0.03549546507306831,0,5.869011476075763
1964,46.667253592041384,M,medio,rural,4,3.97939441791489,1,73.38004976999164,8.526993201216005,3,0.25684443806769075,1,0,0.3,0.25684443806769075,0,7.775605742876738
1965,41.074968175062985,F,bajo,rural,2,4.044943382920724,2,53.37702852210821,4.718404349384915,0,0.045476240177975406,0,0,0.3,0.045476240177975406,0,5.033440610793415
1966,37.631938956312084,F,medio,urbano,2,5.741062469312965,0,65.67762275292381,6.6537764582874335,0,0.04222211628698892,1,0,0.3,0.04222211628698892,0,6.5153559267225125
1967,38.18472059615786,M,medio,rural,3,5.649046873424954,1,62.314888684752276,4.566655336291106,3,0.21447154554731546,0,0,0.3,0.21447154554731546,0,4.328820656632121
1968,37.66110063576783,M,bajo,urbano,4,2.8004288759054217,3,66.84060549161438,2.745540009401431,2,0.5833464011341807,1,1,0.2,0.4666771209073446,0,3.717930375125278
1969,53.60524116240477,M,medio,urbano,3,2.8369531583999956,0,61.90616549555081,4.893757181251926,1,0.12477490257499735,0,0,0.3,0.12477490257499735,0,5.341661159512813
1970,47.122680667370346,F,alto,urbano,4,6.27291535512345,1,73.84500859900129,4.6315008560781115,4,0.1946073778762554,1,1,0.3,0.13622516451337877,0,5.522956299578144
1971,18.0,F,alto,rural,5,0.36721522388108985,1,76.0945071927713,6.00461533911122,0,0.17195701596169288,0,0,0.3,0.17195701596169288,0,5.766490250233055
1972,47.87080931835713,F,bajo,rural,2,4.635771200372658,1,60.459992969536096,4.942658562498635,0,0.11554374556758795,1,0,0.3,0.11554374556758795,1,5.418708753295385
1973,42.3368343366253,F,bajo,rural,2,9.306706165522524,2,61.59764232693527,7.358717933192146,0,0.02675837333628627,0,1,0.3,0.01873086133540039,0,7.589151002262097
1974,39.77549492264923,F,bajo,urbano,3,6.678832687080482,1,76.21200700125662,3.9985590640892115,2,0.4127806582044414,0,0,0.3,0.4127806582044414,1,3.446379243136529
1975,35.33777856293337,F,medio,rural,5,4.472010807291795,0,72.38773659210835,6.739246639670545,0,0.12420835724210745,1,1,0.3,0.08694585006947521,0,7.780216921456106
1976,53.48935263983216,F,medio,rural,2,6.615736650376214,0,55.543469349802436,2.8663204601517904,1,0.36077616771268983,1,0,0.3,0.36077616771268983,0,2.811076075598526
1977,51.37031754547429,M,alto,urbano,3,12.473149379530991,1,69.39993384717464,5.087948563336161,0,0.09584776129969541,0,0,0.3,0.09584776129969541,0,4.934951565687452
1978,30.72546798611669,F,medio,rural,3,0.0,0,49.622299897623186,9.84692222799513,0,0.046110002620189876,1,0,0.3,0.046110002620189876,0,9.120339540698211
1979,44.884627445494424,F,bajo,urbano,2,4.4871372972836845,3,53.42463986600383,2.2994909571954243,2,0.685583290121962,0,1,0.2,0.5484666320975696,0,3.652376896077168
1980,28.34011918550457,F,medio,rural,3,1.310919583185517,0,66.96238758991532,7.189081354482682,2,0.08451815940525695,0,0,0.3,0.08451815940525695,0,7.206660564754159
1981,23.444582022532835,F,bajo,urbano,2,2.5857982446674455,5,46.039976034299166,3.7985346187847053,5,0.68053722983762,0,1,0.2,0.544429783870096,0,3.948550432870452
1982,32.47939330492042,M,bajo,urbano,4,5.478533152107492,2,72.55625029058945,4.0906988689817885,1,0.26140854775684946,1,1,0.3,0.1829859834297946,0,4.085626531865446
1983,50.34872166859311,F,bajo,rural,3,3.0600204768088632,3,46.15536967483351,1.975313801225076,5,0.6645753377653918,1,1,0.2,0.5316602702123134,1,2.3266499647833037
1984,51.43750054451304,M,bajo,urbano,4,5.233670034939731,3,49.646778732782124,3.709587471364356,3,0.1780785848110106,1,0,0.3,0.1780785848110106,0,3.2428082188237024
1985,46.157025041167515,F,medio,urbano,1,7.574338187463646,1,63.19938409799757,4.355803195833341,1,0.09678928677545164,0,0,0.3,0.09678928677545164,0,3.643956042879985
1986,48.70114944217597,M,medio,urbano,1,4.744790069546736,1,64.88436576545736,3.986764122718391,5,0.7040040560943305,0,0,0.2,0.7040040560943305,0,4.077541035227031
1987,46.1941394453795,F,bajo,rural,4,5.0334996290869265,2,54.676534074685875,1.6039531766860105,3,0.6092717448561701,1,1,0.2,0.4874173958849361,0,2.759939882613621
1988,32.30222085732457,F,alto,urbano,2,3.978378277974736,2,38.60464852759715,5.088683975770139,2,0.12316054490994499,1,0,0.3,0.12316054490994499,0,4.83760104461147
1989,45.183070536087286,F,medio,rural,1,3.096837665147646,0,52.580426507500256,4.942962646474706,3,0.08913886869942825,0,1,0.3,0.06239720808959977,0,5.8825016138332975
1990,49.60491430273218,M,bajo,rural,1,7.753816828684538,3,38.06388952391758,2.5724569182398933,7,0.41625024104255487,0,0,0.3,0.41625024104255487,0,2.43376271056342
1991,49.051495957762896,Otro,bajo,urbano,3,8.647978701760064,0,76.45414219971191,3.5916182050936882,3,0.14268769082949978,1,0,0.3,0.14268769082949978,0,3.5307466969380177
1992,54.26696045769572,F,medio,urbano,1,7.968552427686635,1,68.69298577487386,4.366031395370751,2,0.2817301527646689,0,1,0.3,0.19721110693526822,0,5.842612667527768
1993,48.49964616641277,F,alto,urbano,3,10.976080678583692,0,71.97353539086032,7.2384700452634725,0,0.012610141041543654,0,0,0.3,0.012610141041543654,0,7.028083776113303
1994,44.217378490498994,M,medio,urbano,3,8.019743234289006,1,65.85215718295221,5.876281135657695,0,0.24861720866287318,0,0,0.3,0.24861720866287318,0,5.807907254648837
1995,52.84180285979713,F,alto,urbano,3,7.44559537537434,1,82.46255328106041,6.030810963139803,4,0.23962830893301976,0,0,0.3,0.23962830893301976,0,5.88083660248509
1996,39.68174488901128,M,medio,urbano,4,3.9720746308078487,1,71.49549244460538,4.348730033761521,4,0.5425475074971328,0,0,0.2,0.5425475074971328,1,3.7602531254784477
1997,29.417504185267386,F,medio,urbano,1,8.14765855587057,1,54.29944458814926,8.02060737652062,2,0.07929249560485911,1,1,0.3,0.05550474692340138,0,8.767891390812824
1998,38.04319643267483,M,medio,urbano,2,2.6242679752620908,0,69.98970126552356,5.080846709727033,1,0.16022076501706614,0,1,0.3,0.11215453551194629,0,6.260672091230762
1999,31.06116826232261,F,medio,rural,1,2.3957159853167926,1,68.07181729667256,6.011065981897546,0,0.09699977457154867,1,0,0.3,0.09699977457154867,0,4.804264438413058
2000,31.897860700307422,F,medio,urbano,4,2.150122053933094,0,84.65349302287792,7.521777081112884,1,0.07141058479994458,0,1,0.3,0.0499874093599612,0,9.441093098751287
2001,38.26577595141379,M,alto,rural,4,5.846565359580286,0,86.50259960288123,5.948841550888379,0,0.11290578874429884,1,0,0.3,0.11290578874429884,0,6.302454576747827
2002,30.490960948000463,F,bajo,urbano,2,9.863661073139372,1,56.82542135921561,2.1341207562694353,4,0.42839275558541373,0,0,0.3,0.42839275558541373,1,1.0
2003,36.30446164433152,F,medio,urbano,2,5.000910458592863,0,66.4604203118502,6.678572410512348,1,0.0451771831704116,0,0,0.3,0.0451771831704116,0,6.997113927022287
2004,18.0,M,medio,urbano,2,0.0,1,59.33864424993441,5.844432294876479,2,0.049969622932262064,0,0,0.3,0.049969622932262064,0,6.339106742164093
2005,42.55952448847526,F,medio,urbano,4,6.077919615715395,1,73.54369836038873,3.1849534560756143,1,0.21705774101006953,0,0,0.3,0.21705774101006953,0,3.3621332789162435
2006,40.01446570434669,M,bajo,rural,3,1.064317315513204,1,49.17469890287332,5.6778720299185546,3,0.4896435849807235,0,1,0.3,0.3427505094865064,0,7.063867721411889
2007,30.194936427181712,M,medio,urbano,4,2.4756340625791258,0,55.84264766711552,5.8335364580154945,1,0.11930497800442011,0,0,0.3,0.11930497800442011,0,5.6139839595187
2008,47.91094802118886,M,medio,urbano,1,11.694442471612916,0,57.36837207173561,6.537236741717952,1,0.008348723285244988,0,0,0.3,0.008348723285244988,0,7.36994658920651
2009,51.2508416515187,F,medio,urbano,2,9.236138324195574,0,75.52532438189033,3.9103160093688407,0,0.17156475918759015,1,1,0.3,0.1200953314313131,0,5.279546679682542
2010,20.70928162757231,M,medio,urbano,3,4.834758287727434,2,61.200012229735684,6.163597724993138,3,0.1793554660355769,0,0,0.3,0.1793554660355769,0,6.514970597865184
2011,30.84730265720543,F,medio,urbano,4,6.2094997467170625,1,75.25214754349851,4.634060971995886,2,0.12345475156596765,0,0,0.3,0.12345475156596765,0,4.916462221690656
2012,30.77029180255242,F,medio,urbano,2,1.0276594828995251,0,51.14723194210568,4.463568655102062,2,0.07645727839786629,0,0,0.3,0.07645727839786629,0,4.085649026854722
2013,28.721162786693625,M,alto,urbano,2,8.480197271931168,0,78.37174385302548,7.451329258452789,0,0.06630181792691321,0,1,0.3,0.04641127254883925,0,7.983460569777722
2014,49.95369810318098,F,alto,urbano,4,1.6625939852560716,2,77.16026725388286,6.589480900065917,4,0.3851711480484816,0,0,0.3,0.3851711480484816,0,6.189279932984119
2015,37.674086334726354,M,bajo,urbano,1,5.5323094326303455,1,58.751226635262384,5.404873601311647,2,0.15427713009744307,1,1,0.3,0.10799399106821014,0,6.645934406253726
2016,36.82582190427267,F,bajo,rural,2,0.0,2,43.24901117731676,5.65402917924072,2,0.14988525879236633,0,0,0.3,0.14988525879236633,0,5.591412452753223
2017,18.0,M,medio,urbano,2,0.0,4,76.88792627299382,3.1610699291279083,4,0.2392360516032629,0,1,0.3,0.167465236122284,0,4.507093873073514
2018,47.62501636251072,M,medio,urbano,1,9.331698725025763,0,65.48634100704713,5.244246591593521,0,0.3672843261605979,1,0,0.3,0.3672843261605979,0,4.440980836249415
2019,25.128899261758328,F,alto,urbano,2,0.0,2,63.71702753944257,7.190012093678772,3,0.214148026610628,0,0,0.3,0.214148026610628,1,6.731245972173291
2020,40.71919156319594,F,medio,urbano,3,8.878495045845735,1,58.56732105893626,1.9122085064884287,1,0.3796270661212574,0,1,0.3,0.26573894628488015,0,2.803294724076213
2021,43.3285232554983,M,alto,urbano,2,0.0,1,64.51376370249888,2.631583030225129,4,0.5082215881519411,0,1,0.2,0.4065772705215529,1,2.924786113312357
2022,56.32790315006381,F,bajo,urbano,2,8.000056028451741,3,62.96762337984391,3.727893015855159,1,0.2328768975400277,0,0,0.3,0.2328768975400277,0,3.872623360501369
2023,24.294155210570654,M,medio,urbano,3,0.0,2,50.49518915071751,4.126990337502898,3,0.3836623159834102,0,1,0.3,0.2685636211883871,1,5.034765593604785
2024,18.0,F,bajo,urbano,5,0.0,1,68.91200036713072,6.942090410261698,2,0.2269612134672285,1,0,0.3,0.2269612134672285,0,6.654159954426212
2025,42.20619453704434,F,bajo,rural,3,10.086284753361495,1,38.79803434725518,4.528022926201372,2,0.2545958165008578,0,0,0.3,0.2545958165008578,1,4.0207720346713405
2026,61.60613417813025,M,medio,rural,4,14.696633476212774,3,55.535521963086225,4.832991888063488,5,0.3100631183968285,0,0,0.3,0.3100631183968285,0,4.506177514743277
2027,54.86735623527325,M,bajo,urbano,4,9.512257992803908,0,43.87358595465304,6.981022936595493,0,0.10439534612878261,0,1,0.3,0.07307674229014782,0,7.697693479917265
2028,42.51591298329551,M,medio,urbano,4,0.7193237563155037,1,63.76487767728335,6.892297463028692,1,0.17619156359494484,0,0,0.3,0.17619156359494484,0,7.390760428068202
2029,34.10036577241543,M,medio,urbano,5,0.20001849716030895,3,64.59446884835104,2.8028832811092985,4,0.5872370017255,0,0,0.2,0.5872370017255,0,3.022099915189028
2030,49.685471159647726,M,alto,rural,3,7.417259118329378,0,65.7541260117198,6.861286257347034,0,0.06673287338621078,1,0,0.3,0.06673287338621078,0,5.817363071673652
2031,28.317445603546375,F,bajo,rural,3,0.2457624071198854,1,46.849912317209274,2.571920496874072,2,0.40640322937722734,0,0,0.3,0.40640322937722734,0,2.951580230343453
2032,45.71629323227463,Otro,medio,urbano,3,8.117176261241381,2,63.724530025060986,6.316667153457853,0,0.15977070471650004,1,0,0.3,0.15977070471650004,0,6.323719921669381
2033,46.06564190999952,M,alto,urbano,4,11.240903762049964,1,72.01102668481866,5.2257035650493044,2,0.03836552868845717,1,0,0.3,0.03836552868845717,0,5.007635123662878
2034,52.72251888998656,F,alto,rural,3,4.5964940959254,1,66.35261639910104,6.616505619904702,1,0.1532562965708076,0,1,0.3,0.10727940759956532,0,7.716325997085614
2035,73.11592046693293,F,medio,rural,3,8.937999414110877,0,88.15438324338527,5.491210565829915,0,0.07685283464442971,1,0,0.3,0.07685283464442971,1,4.924655331852567
2036,44.708991606145204,F,medio,urbano,2,2.4004927822632096,1,55.06634704735507,4.971657285635704,5,0.36748791092832017,1,0,0.3,0.36748791092832017,1,4.2975667473486245
2037,33.89243649151001,F,medio,urbano,4,3.015710520949248,1,49.62751122011905,6.0293636354377025,0,0.1576895768534089,0,1,0.3,0.11038270379738623,0,7.285686676016567
2038,39.69310825369607,F,medio,urbano,2,5.095304090333872,0,69.08774162869932,6.417640453978751,1,0.1270440761455039,1,1,0.3,0.08893085330185271,1,7.667412209297745
2039,18.77108914133058,M,medio,urbano,1,0.8189622772117918,3,50.962731454405684,3.541796879467025,3,0.6079820262956845,1,1,0.2,0.48638562103654764,1,3.801731657593452
2040,31.6634424269313,M,medio,urbano,3,6.025744347277983,1,56.32787254446861,3.401476889765248,3,0.31005348219781037,1,1,0.3,0.21703743753846724,0,5.436676048175203
2041,35.08861074264275,M,medio,urbano,2,5.196636987819007,1,50.37696687447716,4.710445374963563,0,0.13756319522169466,0,1,0.3,0.09629423665518626,0,5.404296572362991
2042,33.71093922478489,M,medio,rural,1,3.5660453898806335,1,60.604662734541215,5.843479103729551,2,0.14909824065925706,0,0,0.3,0.14909824065925706,0,5.753523751157612
2043,41.82825846440466,M,bajo,rural,2,5.488397918334731,0,52.93033580329236,7.555263482478349,1,0.05798106652516584,1,1,0.3,0.040586746567616086,0,8.961507093964308
2044,30.130960811413594,F,medio,rural,1,3.2827285117140588,3,49.212557056065265,4.050796190529783,3,0.2546601240485033,0,1,0.3,0.1782620868339523,0,5.324678531273758
2045,53.452368007893654,M,bajo,urbano,1,7.517061533205595,2,47.51019118508498,3.3404532497286583,3,0.599638538593478,0,0,0.2,0.599638538593478,1,3.4782105397040017
2046,40.00248477901837,F,medio,urbano,3,2.969152959806677,1,67.18013593772415,3.5732589609070557,1,0.22148204293205614,0,0,0.3,0.22148204293205614,0,2.4916481161465986
2047,39.888396146336625,M,bajo,urbano,4,1.3684673126746465,0,63.22970146070836,5.902041049804227,3,0.06143596260377963,0,0,0.3,0.06143596260377963,0,5.724131499526941
2048,36.06526340184499,F,medio,urbano,2,4.639884126047865,1,50.50801963478669,4.922277614158446,2,0.19011757326685683,0,0,0.3,0.19011757326685683,0,4.811957495652915
2049,41.86228820630775,F,alto,urbano,3,3.8745569749538182,0,82.77749607440428,5.352806148933748,0,0.059926791962153156,0,1,0.3,0.04194875437350721,0,7.244498557264677
2050,49.90117917601162,M,medio,urbano,4,8.555547593522967,1,61.1672187608831,7.737201319024887,3,0.09004960380925786,0,0,0.3,0.09004960380925786,0,8.000003010085374
2051,29.594437411469194,M,bajo,urbano,2,3.134835523487406,0,50.5124271788271,6.202558282568094,3,0.13090223354133723,0,1,0.3,0.09163156347893606,0,6.417041362443684
2052,32.10260213109692,F,medio,urbano,3,3.4652637748856114,1,61.356900348038224,6.101836824384733,2,0.13577373872502194,0,0,0.3,0.13577373872502194,0,6.3692788803835105
2053,36.355287654680026,M,bajo,urbano,2,7.224478652133274,0,50.51893020107049,4.833223966934924,1,0.1970359016492676,1,0,0.3,0.1970359016492676,0,5.425486345220168
2054,23.84954891832142,M,medio,urbano,3,0.0,1,77.5716748685702,5.326343107180042,2,0.30317649335789554,0,0,0.3,0.30317649335789554,0,5.202245941582533
2055,30.168905683342025,M,medio,urbano,2,8.341528579831909,0,61.28065803174068,6.114330073039353,4,0.2896119046248375,0,0,0.3,0.2896119046248375,1,5.225135494954466
2056,34.28534951746409,F,alto,rural,5,0.0,1,94.60329352455265,4.909245168872211,1,0.5253221200646329,0,1,0.2,0.4202576960517063,0,6.00050160910262
2057,50.492670168552735,F,bajo,urbano,1,11.450921119588315,1,47.01586286790682,6.30708078257466,2,0.10787474675311566,1,1,0.3,0.07551232272718096,0,7.035673502800282
2058,43.1507359480231,F,medio,urbano,3,6.232658181733468,2,83.84575372109606,4.03833057522356,2,0.24793180362724573,1,1,0.3,0.173552262539072,1,4.694469191831263
2059,42.32307893641053,F,alto,urbano,2,3.892485070333531,0,74.91495288289636,7.854469841855424,1,0.09912586614203676,1,0,0.3,0.09912586614203676,0,7.984379221856125
2060,50.21077554601567,F,alto,rural,3,2.6272460029277687,1,60.81917303757919,6.792038999245848,2,0.09020832508908974,1,1,0.3,0.06314582756236281,0,8.208195956953853
2061,38.35153853920724,F,bajo,urbano,2,2.8718388207471706,1,40.66725578162652,5.930925136621723,0,0.08039176772980032,1,1,0.3,0.05627423741086022,0,6.850606118103933
2062,44.685578199146676,Otro,medio,rural,2,5.446084466277659,2,52.81050706295109,5.0123881594545425,4,0.22165837202784505,1,0,0.3,0.22165837202784505,0,4.029009788917112
2063,38.761338964810044,M,bajo,urbano,2,5.3370219536275,1,47.02833086795496,4.935935278122249,4,0.24640567387932358,1,0,0.3,0.24640567387932358,1,4.571480160131108
2064,43.18434819279554,M,medio,urbano,1,9.973661804402322,2,48.446590063895805,6.438366747370907,3,0.09288817759177066,1,0,0.3,0.09288817759177066,1,5.8934873932523155
2065,33.00689610866102,F,bajo,rural,3,3.8216218193771914,0,40.75142014506807,5.038811070785422,1,0.29341557621583525,1,1,0.3,0.20539090335108467,0,6.117077035454124
2066,18.0,F,alto,urbano,2,1.5589620745342678,2,69.40350879987899,1.7430892643057794,3,0.6602087147893849,0,1,0.2,0.528166971831508,1,2.0954272824510536
2067,38.38865005376435,M,bajo,urbano,3,5.728071387698921,2,33.572108943072124,4.178933338986472,3,0.23483729222691077,1,1,0.3,0.16438610455883754,1,4.647660327642853
2068,57.07297763319928,M,medio,urbano,2,7.431982524612302,2,77.32292881567113,4.3152795621004545,2,0.05531647690174625,1,1,0.3,0.03872153383122237,0,4.89032556858983
2069,51.114584826899105,F,medio,urbano,1,6.646296187752888,1,54.136596215689245,4.387768689702641,3,0.23187372965265635,0,0,0.3,0.23187372965265635,0,4.200591357017224
2070,51.58476981509405,F,alto,urbano,1,6.996096611793145,0,81.2498062140262,7.68953788047682,0,0.09428151695562631,0,0,0.3,0.09428151695562631,0,7.841976321948279
2071,54.83356866167462,M,medio,urbano,4,9.846077559938184,1,60.440548756061155,3.221838018842242,3,0.32647728964549433,0,0,0.3,0.32647728964549433,0,2.828218696017011
2072,41.06389109153725,F,bajo,urbano,3,2.4739919672044,3,53.89657169966237,3.7383072637254084,6,0.5552201671055134,1,1,0.2,0.4441761336844107,0,5.781472635014964
2073,42.36778848886715,F,bajo,rural,1,3.953826360997884,1,54.74562751519743,5.038117558284372,1,0.14674078647042643,0,1,0.3,0.1027185505292985,0,5.248165524960386
2074,32.588177254787794,F,bajo,urbano,3,4.586653132091917,2,74.09019621293822,3.7332920876625,3,0.32629326038431966,1,0,0.3,0.32629326038431966,1,2.8535325228974284
2075,36.207125727675404,M,medio,urbano,4,1.0119746278163682,2,75.75669903612254,6.348829336215008,1,0.08302386895566848,0,0,0.3,0.08302386895566848,0,6.1021848408349655
2076,47.3892537972537,M,medio,urbano,2,6.818801321392312,1,47.43273502233443,7.892746847428828,0,0.05027334643945332,0,0,0.3,0.05027334643945332,0,6.595082411014684
2077,54.44661324602579,M,medio,urbano,3,6.252289958497846,0,64.78011112415294,6.144709376001716,0,0.023879694743016138,0,1,0.3,0.016715786320111295,0,7.511048879728032
2078,38.32664469182801,M,bajo,urbano,2,6.181187628161667,2,38.5452643698338,5.181090870046214,2,0.07619864251423444,1,0,0.3,0.07619864251423444,0,5.30734305245332
2079,34.597728821783065,F,medio,urbano,1,8.041014712727002,2,64.54068296865094,6.0153215789316,2,0.17386070111361102,0,1,0.3,0.1217024907795277,0,7.691225459864658
2080,40.006335506279164,M,medio,rural,2,3.367385525047366,0,64.99197976658901,6.3132382575368835,0,0.09709493047672632,1,0,0.3,0.09709493047672632,0,5.204010272152633
2081,47.21448098714938,Otro,alto,urbano,3,8.715998721330486,1,85.36137429564651,8.51885161271396,0,0.018125641741480385,0,0,0.3,0.018125641741480385,0,8.122113954704373
2082,22.6737422063975,M,medio,urbano,2,2.136557997272848,0,65.55387016737672,5.391136699171811,0,0.23492674867621946,1,1,0.3,0.16444872407335362,0,5.731839078558775
2083,18.0,M,medio,urbano,2,0.0,3,63.4289213681417,5.13223527840446,1,0.2623059134485772,1,0,0.3,0.2623059134485772,1,5.17350944688304
2084,33.393557806101,F,medio,urbano,2,3.698606750755437,1,47.009806100232794,4.954874033507876,3,0.3264175288926468,0,0,0.3,0.3264175288926468,1,4.591447732038807
2085,25.351450889030097,F,bajo,rural,2,5.964160698511153,2,46.90046309415847,6.625806292323617,4,0.32895779650290574,0,1,0.3,0.230270457552034,1,6.806438699055854
2086,33.90231762823227,M,medio,urbano,2,3.26500401736885,0,67.09828422386168,4.693476723213406,2,0.13458872762054347,1,0,0.3,0.13458872762054347,0,4.586483073197712
2087,38.22663617419034,F,medio,urbano,3,8.572649797397144,1,56.69284586346776,4.188401849403774,3,0.10050653174348124,0,1,0.3,0.07035457222043687,0,5.637891922295047
2088,34.561019091723836,F,bajo,rural,1,3.5523043210191245,2,33.41255254214583,4.740548545821466,2,0.19805271820673176,0,0,0.3,0.19805271820673176,0,4.375336139739937
2089,57.429610413648945,F,bajo,rural,4,4.2486406793799585,2,68.28822960603405,6.92257126060839,2,0.0939203373452299,0,0,0.3,0.0939203373452299,0,5.983439285680413
2090,43.92093717522784,F,bajo,urbano,1,5.343966301935866,1,45.393029118876264,7.492818943142121,1,0.09103806523134975,0,0,0.3,0.09103806523134975,0,7.02370846835872
2091,43.60569231532994,M,alto,rural,3,1.2502214076323392,3,86.06190975605462,2.256192826514823,2,0.5754081850921288,1,0,0.2,0.5754081850921288,0,1.959321868652513
2092,47.46648572852082,F,bajo,urbano,2,5.540160862189099,3,47.31461332499646,5.688454518109539,1,0.1296196596790727,1,0,0.3,0.1296196596790727,0,5.00728583832066
2093,26.33400258663077,F,medio,urbano,3,1.1984453143167522,2,66.91006205826946,5.174340449902895,1,0.359202808504677,0,0,0.3,0.359202808504677,1,4.880848048637502
2094,52.46934144904323,M,bajo,urbano,4,12.944435263532231,1,57.86366659468258,4.449921754180623,2,0.348403976195951,1,1,0.3,0.24388278333716568,0,6.798812649351784
2095,39.09082856157448,M,medio,urbano,2,9.646268635067027,2,62.58004608016362,7.126205354326645,4,0.05245687409127289,1,0,0.3,0.05245687409127289,0,7.309722199637876
2096,48.045767406894555,F,medio,urbano,3,6.865346830604091,1,84.75763295198126,6.6324943564844485,1,0.05503101766482111,0,0,0.3,0.05503101766482111,0,7.018910954657961
2097,27.137713203518135,M,alto,urbano,1,6.061611935115689,1,77.2885610745167,6.857521205237894,1,0.08389806456759857,0,1,0.3,0.058728645197319,0,7.797234657122367
2098,21.354894807807227,M,bajo,urbano,1,0.07775149148446259,3,55.793252266274976,4.809975867305992,0,0.17381599642256151,0,0,0.3,0.17381599642256151,0,4.579776775214153
2099,49.81467589630034,Otro,medio,urbano,4,2.6812033234872894,1,60.031199041190334,4.868918579411847,2,0.29911125787153814,0,0,0.3,0.29911125787153814,0,5.343706319031238
2100,44.5169143131702,M,medio,urbano,1,7.4868625208767625,0,51.65421710370506,6.292575556223558,0,0.0390341376399668,0,0,0.3,0.0390341376399668,0,6.450354265073217
2101,29.175381347709873,M,alto,rural,2,3.9192244529464366,1,70.94334523311872,6.279882832153298,1,0.08899670307853846,0,0,0.3,0.08899670307853846,0,5.699551755045074
2102,29.56404302470367,F,bajo,urbano,1,0.10021993094629744,2,40.81448678904984,3.1039964234761976,1,0.6322297985385267,1,1,0.2,0.5057838388308213,0,4.459736558292695
2103,53.50521741297723,F,bajo,urbano,2,5.021135653654172,3,57.755172341688855,5.222636252827996,3,0.4976837871559728,1,0,0.3,0.4976837871559728,0,5.349651093240912
2104,25.727057285592068,M,medio,urbano,4,4.964111748795341,0,76.66020035396721,8.03285975812687,0,0.12201868583335085,0,0,0.3,0.12201868583335085,0,8.702107622933692
2105,59.71207543907156,F,bajo,urbano,2,3.8918250788944864,0,36.14984674847798,7.838593743936066,1,0.04567078437855527,0,1,0.3,0.03196954906498869,0,8.927343973794223
2106,29.192551184225575,F,bajo,urbano,3,4.513053464006891,4,53.41435600059202,2.4032848053162286,4,0.6899890132745602,1,1,0.2,0.5519912106196482,1,2.6409772640169473
2107,47.6607031073006,F,medio,rural,2,5.588713230018595,1,45.84078929955249,5.081704855745387,3,0.3791197851577745,0,1,0.3,0.26538384961044215,0,5.967785702956862
2108,36.05657829101219,M,medio,urbano,2,5.890006478392729,1,50.60612131007725,6.686933366503772,0,0.044284972284865935,1,1,0.3,0.030999480599406153,0,7.718510804358257
2109,47.23824917298812,M,medio,rural,3,9.412567016469737,0,71.18995109850334,5.813678441390924,4,0.042820698678443604,0,1,0.3,0.029974489074910522,0,6.4834555178893165
2110,33.47063197462969,M,medio,urbano,3,1.0711549508989733,0,74.77921742083986,5.067701215437696,1,0.27444029183239327,0,0,0.3,0.27444029183239327,0,4.471518312058224
2111,38.04648512713247,F,medio,rural,2,1.188779580027683,1,38.85651233880722,7.299324985839753,2,0.04406952059270259,0,0,0.3,0.04406952059270259,0,6.6532346031194365
2112,40.49103010474865,F,medio,urbano,4,9.497065284839955,0,71.3705402593126,5.730126099790482,0,0.048726989950051876,0,0,0.3,0.048726989950051876,0,5.123314428793913
2113,27.973750530622326,F,medio,rural,1,2.4231909240540053,1,65.66627432041967,3.4187272846969123,3,0.16007517390442322,0,1,0.3,0.11205262173309624,1,4.001674244948278
2114,48.889892145041514,F,medio,urbano,1,7.76122193716795,1,37.89864053737375,6.678314057009779,1,0.09504739487743798,0,0,0.3,0.09504739487743798,0,6.804749514330798
2115,33.84143720234098,F,bajo,urbano,5,6.500599550823722,3,64.38043933731842,5.841477639670645,6,0.6768396406601132,1,1,0.2,0.5414717125280906,1,6.555232311550762
2116,37.25680101591978,M,bajo,urbano,3,1.5674961243398258,3,34.85518307753638,3.6736885492169393,4,0.6314392122588143,1,0,0.2,0.6314392122588143,0,3.6482226028259905
